id,created_at,posted_by,text,title,topic,topic_score,subtopic_1,subtopic_1_score,subtopic_2,subtopic_2_score,post_id,average_sentiment
5090850910507064,2024-10-18 15:35:03+08:00,美国驻华大使馆,"关于成立落实联合国安理会对朝鲜决议的多边制裁监测组的联合声明

媒体简报
美国国务院发言人办公室
2024年10月16日

以下是美国、澳大利亚、加拿大、法国、德国、意大利、日本、荷兰、新西兰、韩国和英国政府在成立多边制裁监测组之际发布的声明文本。

[声明开始]

我们，多边制裁监测组（Multilateral Sanctions Monitoring Team）的参与国，一致承诺维护国际和平与安全，维护全球不扩散制度，应对朝鲜民主主义人民共和国（朝鲜）违反联合国安理会决议实施大规模杀伤性武器和弹道导弹计划所带来的威胁。

鉴于今年联合国安理会1718委员会专家小组因[安理会表决时]出现否决票而被解散，我们在此表示，我们拟建立一个多边制裁监测组（MSMT），作为监测和报告违反和逃避联合国安理会相关决议规定的制裁措施的多边机制。新机制的目标是通过发布基于对违反和逃避制裁企图的严格调查的信息，协助全面落实联合国对朝鲜实施的制裁。

我们强调，我们决心全面落实联合国安理会对朝鲜的相关决议，重申对话的道路仍然开放，并呼吁所有国家在面临朝鲜的持续威胁之际参与维护国际和平与安全的全球性努力。

[声明完]

欲查看原稿内容：http://t.cn/A6EDD93X

本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6EDD93a",关于成立落实联合国安理会对朝鲜决议的多边制裁监测组的...,国际,0.686946,,,,,5090850910507064.0,-0.631578947368421
5090832040857116,2024-10-18 14:20:04+08:00,美国驻华大使馆,"#布林肯国务卿#关于恐怖主义分子叶海亚•辛瓦尔死亡的声明

安东尼·布林肯国务卿
2024年10月17日

叶海亚·辛瓦尔（Yahya Sinwar）是一名十恶不赦且不知悔改的恐怖主义分子，是大屠杀以来最大规模的屠杀犹太人事件的罪魁祸首。在他的指使下，哈马斯恐怖主义分子杀害了以色列人、美国人以及30多个国家的公民。他们绑架婴儿、老人和其他平民并将他们扣为人质。他做出的在10月7日发动恐怖主义袭击的决定给加沙人民带来了灾难性后果，自那时起他们已经经受了一年多的战争恐怖。他的死亡让世界变得更好。

辛瓦尔的罪行罄竹难书，今天我们缅怀其罪行的受害者，并希望这些受害者能够因辛瓦尔的死亡在某种程度上讨回公道。美国与以色列站在一起，追究10月7日事件肇事者的责任，并确保此类袭击永远不会重演。

在过去几个月里，辛瓦尔多次拒绝美国及其合作伙伴为结束这场战争而提出的一项协议，该协议旨在使人质与家人团聚，并减轻巴勒斯坦人民的痛苦。在接下来的日子里，美国将与合作伙伴加倍努力，力争结束这场冲突，使所有人质获释，并制定新的前进道路，使加沙人民能够重建生活，实现其没有战争及摆脱哈马斯残酷控制的愿望。

欲查看原稿内容：http://t.cn/A6EDQab0

本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6EDQab6",#布林肯国务卿#关于恐怖主义分子叶海亚•辛瓦尔死亡的声明,国际,0.75519,,,,,5090832040857116.0,0.3
5090818639531271,2024-10-18 13:26:49+08:00,美国驻华大使馆,"美国国土安全部向中华人民共和国派出遣返航班

发布日期：2024年10月17日

华盛顿——10月15日，通过美国移民和海关执法局（ICE），美国国土安全部 (DHS) 派出了第二架遣返航班，将中国籍人员遣返回中华人民共和国。第一次大型包机遣返行动是今年6月在与中华人民共和国国家移民管理局的密切协调下执行的，也是2018年以来的首次。本周的遣返行动表明，美国国土安全部一如既往致力于与中华人民共和国和其他国际伙伴保持合作，以减少和阻止非法移民。

美国国土安全部一如既往地执行美国移民法，让非法入境者承担严肃的后果，其中包括将没有留美法律依据的人迅速遣返，同时鼓励利用合法途径。6月4日，拜登总统发布公告，暂时停止允许某些越过南部边境进入美国的非公民入境。新规生效以来，美国边境巡逻队的遭遇率自6月4日下降了55%以上。截至8月底，美国国土安全部已向超过140个国家派出超过398架次国际遣返航班，其中包括中华人民共和国。

“有移民意向的人不应相信人口贩运者的谎言。无留美法律依据的中国籍人员将被迅速遣返，”美国国土安全部部长亚历杭德罗·马约卡斯（Alejandro Mayorkas）说。“国土安全部将继续强化非法进入我国的个人需要承担的后果，继续执行我们国家的法律。”

美国国土安全部定期与整个西半球以及世界各地的相关方面进行接触，以使其接受其被遣返的无留美法律依据的国民，并采取其他措施减少非正常情况移民，促进安全、合法、有序的通道，同时追究跨国犯罪网络的责任。这些跨国犯罪网络滥用我们的合法贸易和旅行系统，并对处境不利的人进行贩运和剥削。在过去一年中，美国国土安全部已向全球多个国家进行了人员遣返，包括哥伦比亚、厄瓜多尔、秘鲁、埃及、毛里塔尼亚、塞内加尔、乌兹别克斯坦、印度和中华人民共和国。在这些努力之下，美国国土安全部2024财年遣返或送回的人数超过了2010财年以来的任何一年。扩大遣返航班的工作仍在继续。

http://t.cn/A6EDNk7d

http://t.cn/A6EDNk7B",美国国土安全部向中华人民共和国派出遣返航班,国际,0.462315,,,,,5090818639531271.0,-0.7368421052631579
5090537834812853,2024-10-17 18:51:00+08:00,美国驻华大使馆,"#美国大选小问答#有多少位美国总统输掉了普选却赢得了大选？

美国总统并不是通过全国普选票选出的。相反，获胜者是由选举人团的投票总数决定的，而不是候选人在全国普选中获得的统计上的相对多数票或超过半数票。

选举团有538名成员；赢得总统选举需要获得至少270张选举团票。大多数州基本上采用“赢者通吃”的方法, 即获得最多普选票的总统候选人拿下该州所有的选举团票。但有两个州——内布拉斯加州和缅因州——是按得票比例分配选举团票。因此总统竞选战略包括，要赢得有助于“拿下”总共270张选举团票的数个州。有时少数竞争激烈的州的选举团票会对选举结果产生决定性作用。

“赢者通吃”制度的一个后果就是，候选人有可能在全国范围赢得了多数普选票，却仍然输掉选举。

问：有多少位美国总统输掉了普选但赢得了大选？

4
5
6
7
http://t.cn/A6Eg6Izq",#美国大选小问答#有多少位美国总统输掉了普选却赢得了大选...,国际,0.8682,,,,,5090537834812853.0,-0.7
5090506138192591,2024-10-17 16:45:03+08:00,美国驻华大使馆,"发布了头条文章：《25至64岁的美国人中有一半受过高等教育》 美国的高等教育历史悠久、体系完善、质量一流，不仅为本国国民提供全方位的教育，对全球各国学子也有很强的吸引力。全美教育统计中心（National Center for Education Statistics）根据经合组织（OECD）成员国的数据所做的统计显示，美国25-64岁成年人中半数受过大专或以上教育，其百分比在经合组织各国中排在第9位，排名最高的是加拿大的63%，其次是日本的56%以及爱尔兰的54%；排名垫底的是土耳其的25%、墨西哥的21%以及意大利的20%。
http://t.cn/A6Egnpi0 http://t.cn/A6Eg3Nui",25至64岁的美国人中有一半受过高等教育,国际,0.677028,,,,,5090506138192591.0,-0.21052631578947367
5090491132022122,2024-10-17 15:45:25+08:00,美国驻华大使馆,"美国驻联合国大使琳达 ·托马斯-格林菲尔德在“世界粮食日”的讲话

美国驻联合国代表团
新闻和公共外交办公室
2024年10月16日

在今年#世界粮食日#，我们面临一个严峻的现实：估计有7.33亿人将饿着肚子入睡。

武装冲突、气候变化以及无法为最需要的人提供资源的“完美风暴”迫使人们做出无法选择的决定：留在自己眷恋的家乡让自己和孩子食不果腹，或者背井离乡寻求食物保障——如果出走尚且是一种选择。

这样的家庭遍布世界上的许多地区：苏丹、加沙、乌克兰和缅甸等武装冲突肆虐的国家以及萨赫勒（Sahel）和其他难以承受气候变化打击的地区。美国也不例外，这里有五分之一的儿童没有粮食安全。

为了他们，我们必须持续不懈地努力，消除饥饿、确保粮食安全、改善营养、促进可持续农业的发展。

因此，在拜登-哈里斯政府的领导下，美国为消除饥饿投入了逾200亿美元；因此，我们推动将粮食不安全问题列入联合国的首要议程；最重要的是，将其作为我担任联合国安理会三任主席期间的关注焦点，因为这一全球性挑战需要全球共同应对。

我们还继续与盟友、合作伙伴、非政府组织和私营部门合作，开发创新解决方案，增强抵御气候冲击的能力，并促进可持续和包容性农业的发展。我们帮助伙伴国家开发气候智能型粮食系统，引领会员国通过宣布2026年为国际女农民年（International Year of the Woman Farmer）的联合国决议，并支持推进再生农业的项目。

在我的成长过程中，家人告诉我，帮助人们获得食物是给予的终极形式——而最高的使命是确保没有人饿着肚子睡觉。通过共同努力，我们已经取得了进展，并展示了我们的集体行动所能够取得的成果。但我们必须做得更多，而且更加紧迫地去做。在一个食物充足的世界里，不应当有人遭受饥饿。

欲查看原稿内容：http://t.cn/A6EgE60p
本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6EgE600

http://t.cn/A6EgE60O",美国驻联合国大使琳达 ·托马斯-格林菲尔德在“世界粮食日...,国际,0.603043,,,,,5090491132022122.0,-0.15
5090472620196465,2024-10-17 14:31:51+08:00,美国驻华大使馆,#美国实习生Vlog#大家好！我是Katie，中文名字是若凡，一名美国大学生。探索中文和中国文化的经历让我收获良多，我也希望通过分享美国生活的点滴，与大家一起交流学习，共同进步。 http://t.cn/A6Eg08C4 ​​​,#美国实习生Vlog#大家好！我是Katie，中文名字是若凡，一名美...,国际,0.780578,,,,,5090472620196465.0,0.3888888888888889
5090454909749500,2024-10-17 13:21:29+08:00,美国驻华大使馆,"如果你有机会到美国大使馆，一定不能错过最新亮相的大型壁画。在这幅题为#蜂巢有益#的作品中，美国艺术家马修·威利(Matt Willey)手绘了蜂巢和授粉昆虫，不仅传递了对生态环境的关注，而且包括了不同蜜蜂种类，代表着地球上每一片既有人类又有蜜蜂的大陆。另有两只蝴蝶，分别是中国常见的红锯蛱蝶和北美洲广泛分布的帝王蝶，非常有象征意义。

#伯恩斯大使#在X上表示：“一幕启迪人心的“蜂”景。很荣幸为艺术家马修·威利在我们美国驻北京使馆的新壁画揭幕。他的愿景来造一个更紧密的世界与他的艺术作品一样，莫不静好。”

#艺术连接你我#",如果你有机会到美国大使馆，一定不能错过最新亮相的大型...,文化,0.774914,艺术,0.836631,,,5090454909749500.0,0.5
5090216484014633,2024-10-16 21:34:04+08:00,美国驻华大使馆,10月14日，NASA “欧罗巴号快船号”（Europa Clipper）宇宙飞船搭乘SpaceX公司的猎鹰重型火箭成功发射升空，开始为期5年、航程29亿公里的旅程。这艘飞船将出发去探索冰冻的木星卫星欧罗巴是否能孕育生命。美国桂冠诗人阿达·利蒙（Ada Limón）的题为《赞美神秘：献给欧罗巴的诗》（In Praise of Mystery: A Poem for Europa）被镌刻在未载人的30米长的宇宙飞船上的一块金属板上。这首诗是NASA“瓶中信 ”项目 （NASA’s Message in a Bottle project）的一部分，该项目将把260万人的名字带到遥远的木星卫星上。http://t.cn/A6EdoWIU http://t.cn/A6EdoWIb,10月14日，NASA “欧罗巴号快船号”（Europa Clipper）宇宙飞船搭...,国际,0.78658,,,,,5090216484014633.0,0.06666666666666667
5090197943616539,2024-10-16 20:20:24+08:00,美国驻华大使馆,"#拜登总统#致诺贝尔和平奖获得者的贺词

美国白宫
2024年10月13日

今年的诺贝尔和平奖（Nobel Peace Prize）获得者体现了面对悲剧事件的决心和坚韧。几十年来，日本原水爆被害者团体协议会（Nihon Hidankyo）的成员们以自身经历为人类展示了核武器给人类造成的灾难性代价，讲述了人类亟需聆听的故事。我代表美国祝贺他们荣获诺贝尔和平奖，以表彰他们为确保永远不再使用核武器所做的历史性工作。同时，我们也祝贺日本荣获这一对日本人民和政府为防止核武器的扩散及使用所展现的清晰道义与坚定承诺的肯定。

正如我去年访问广岛并会见爆炸幸存者时深刻感受到的那样，我们必须继续取得进展，争取有朝一日我们能够最终并永远地在全世界消除核武器。美国随时准备在不设先决条件的情况下与俄罗斯、中国和朝鲜进行会谈，以减少核威胁。阻碍削减核武库的进展对于我们各国和全世界没有任何好处。降低核威胁的重要性并不因当今世界的种种危险而削弱，反而恰恰因为这些危险而更加重要。这些核风险削弱了我们共同努力建立的规范和协议，与今天诺贝尔奖获得者们的重要工作背道而驰。

诺贝尔和平奖委员会昨天的颁奖宣布提醒我们，我们必须继续朝着一个没有核武器威胁的世界迈进。让我们从今年的诺贝尔和平奖获得者身上得到激励，重新致力于建设一个更加安全的世界的重要工作。

欲查看原稿内容：http://t.cn/A6EdVIMa ，

只有英文原稿方可视为权威资料来源。

http://t.cn/A6EdVIMS",#拜登总统#致诺贝尔和平奖获得者的贺词,国际,0.730187,,,,,5090197943616539.0,-0.2
5090177809387181,2024-10-16 19:00:23+08:00,美国驻华大使馆,"联合国人权理事会第57届会议成果

简报
美国国务院发言人办公室
2024年10月11日

在联合国人权理事会第57届会议期间，美国与其他联合国会员国密切合作，呼吁重视并推动解决紧迫的人权问题，维护联合国系统自成立以来所依赖的普世价值观、诉求和原则。我们的声明和立场突出表明，美国致力于促进人权的普遍性以及解决世界各地的歧视和不平等问题。这是我们作为本任期有表决权的成员参加的最后一次例会，我们得以利用会议提供的大量机会来展示美国在这个多边论坛中对人权的坚定承诺。

在本届会议上，美国就一系列紧迫的人权问题推进了重点要务：

延长苏丹实况调查团的任期

美国与英国、德国和挪威密切合作，延长了苏丹实况调查团（FFM）的任期。这是世界上最严重的人道主义危机，大规模暴行持续发生，苏丹问题需要人权理事会紧急关注，实况调查团的工作对于曝光苏丹的人权和人道主义问题并支持长期问责至关重要。美国为能够成为该决议的核心小组成员感到自豪。由于对人权和人道主义状况恶化的严重关切——特别是在北达尔富尔州的法希尔（El Fasher, North Darfur）周边地区——今年该决议的支持率显著增加。

延长委内瑞拉实况调查团的任期

美国对拉丁美洲伙伴和加拿大关于延长委内瑞拉实况调查团任期的提议给予强有力的支持。鉴于委内瑞拉在7月28日总统选举舞弊之后加紧压制异见人士，包括任意拘留和政治镇压，实况调查团今年的工作尤为重要。

延长俄罗斯联邦人权状况特别报告员的任期

美国与欧盟伙伴合作并共同提出决议，延长了俄罗斯问题特别报告员的任期。该决议继续关注克里姆林宫压制国内异议和言论自由的做法。遗憾的是，这项任务仍然非常重要，其原因是克里姆林宫当局继续打压被边缘化的社区，包括原住民、LGBTQIA+人士以及那些敢于公开谈论俄罗斯对乌克兰侵略战争的人。

互联网自由

作为我们在数字技术的开发和使用中促进人权的承诺的一部分，美国自豪地与核心小组合作伙伴就互联网人权决议进行合作。互联网自由在世界各地日益受到威胁，因此各国必须认识到获取信息和通信技术对于充分享有人权的重要性，同时应对人们因在线行使人权和基本自由而受到的侵犯和虐待。我们很高兴看到该决议特别提及“商业间谍软件”，这在联合国人权理事会中尚属首次；我们希望它能够激励各方加强保护人权捍卫者、新闻记者以及其他可能遭受滥用技术行为伤害的人士。

叙利亚

作为该决议核心小组的成员，美国持续关注叙利亚境内的侵犯人权行为。该决议重点关注冲突对叙利亚儿童的影响，包括据报主要是被阿萨德政权部队持续拘押的5000多名儿童，他们被置于极其恶劣的生活条件中，另外还有240万儿童失学。该决议继续呼吁追究侵权者的责任，特别是针对那些构成战争罪和危害人类罪的行为。

其他重点要务：

美国坚决支持下列决议：促进斯里兰卡和解、问责和人权；记录塔利班在阿富汗的严苛政策；持续关注布隆迪的人权状况。美国还支持向索马里和格鲁吉亚提供与人权相关的技术援助的决议。

美国还与其他会员国共同提出了有关专题问题的决议，包括把教育作为打击种族主义和仇外心理的工具、善治在促进和保护人权方面的作用、以及促进世界各地原住民的权利。美国还支持一项基于共识的决议，纪念即将到来的《北京宣言》30周年，该宣言是性别平等及增强妇女权能的一个重要里程碑。

联合声明：

美国牵头发表了一份关于新疆问题的联合声明，呼吁中国落实联合国人权高专办（OHCHR）的建议，解决其侵犯人权的问题。我们加入了关于阿富汗、孟加拉国、埃塞俄比亚、委内瑞拉和伊朗人权状况的声明。我们还加入了另一项声明，谴责在被临时占领的克里米亚发生的侵犯人权行为，并促进问责。

会外活动：

美国组织了一系列会外活动，其议题涉及商业间谍软件对媒体自由和新闻记者的影响以及打击歧视、仇恨和仇视伊斯兰教的的行为。

来自联合国人权高专办、欧安组织（OSCE）、欧盟、学术界、公民社会组织和会员国的专家参加了就打击歧视、仇恨犯罪和仇视伊斯兰教行为探讨最佳做法的活动。美国宗教自由事务无任所大使拉沙德·侯赛因（Rashad Hussain）和专家小组成员讨论了对伊斯兰教和穆斯林仇恨抬头的问题，并介绍了各自国内为防止及解决种族和宗教歧视所做的努力。来自欧盟委员会（European Commission）、欧安组织和瑞典的专家介绍了他们在应对仇视伊斯兰和其他形式的歧视和暴力方面所采取的举措和最佳做法。欧盟、巴基斯坦、土耳其、英国代表团和公民社会组织也参加了这次活动。

关于商业间谍软件和媒体自由的活动由总统白宫副助理马希尔·比塔尔（Maher Bitar）致开幕词。专家小组成员包括新闻记者、公民社会组织代表、人权高专办人员以及媒体自由联盟高级别小组的一名法律专家，他们探讨了商业间谍软件的扩散和滥用对新闻记者、消息来源和媒体自由造成的损失。英国代表团、韩国代表团和公民社会组织也参加了这次活动。

美国还与其他方共同主办了另外几项会外活动，其内容涉及老年人权利、获得信息和司法公正、白俄罗斯政治犯、俄罗斯人权以及克里米亚人权。

欲查看原稿内容：http://t.cn/A6Edbca5
本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6EdbcaV

http://t.cn/A6Edbcac",联合国人权理事会第57届会议成果,国际,0.368126,国际社会,0.804201,,,5090177809387181.0,-0.7894736842105263
5090163973691880,2024-10-16 18:05:25+08:00,美国驻华大使馆,"关于中华人民共和国在台湾附近进行军事演习的新闻声明

美国国务院发言人马修·米勒
2024年10月13日

美国对中国人民解放军在台湾海峡及台湾周边进行联合军事演习表示严重关切。中华人民共和国以军事挑衅回应一次例行的年度讲话是毫无道理的，并有引发局势升级的风险。

我们呼吁中华人民共和国保持克制，避免采取任何可能破坏台湾海峡及更广泛地区的和平与稳定的进一步行动，这对地区和平与繁荣至关重要，并且是受到国际关切的问题。我们将继续密切关注中华人民共和国的活动，并就我们共同的关切与盟友及合作伙伴进行协调。

美国仍然致力于以《台湾关系法》、三个联合公报和六项保证为指导的长期以来的一个中国政策。

欲查看原稿内容：http://t.cn/A6EdLY8G

本译文仅供参考，只有英文原稿方可视为权威资料来源。
http://t.cn/A6EdLY85

http://t.cn/A6EdLY8q",关于中华人民共和国在台湾附近进行军事演习的新闻声明,军事,0.539782,,,,,5090163973691880.0,-0.9
5090155163816885,2024-10-16 17:30:24+08:00,美国驻华大使馆,"大熊猫宝力和青宝于当地时间10月15日早上飞抵华盛顿杜勒斯国际机场，现已到达华盛顿史密森尼国家动物园，并在位于“大卫·鲁宾斯坦家族大熊猫馆”的新家安顿下来。🐼🤩

从餐食和体检到有助于帮助大熊猫保持体力充沛和思维敏捷的日常增益活动，史密森尼国家动物园的各个团队每天一起照料大熊猫。动物园营养科学部门的团队与美国当地的土地所有者合作，从遍布华盛顿D.C.、马里兰州和弗吉尼亚州的20处竹林采摘大熊猫最喜欢的食物——竹子。在不同的时节，大熊猫会吃到竹笋、竹秆或竹叶。在国家动物园，大熊猫的饮食还包括苹果、红薯、高纤维饼干以及蜂蜜水。

根据标准流程，宝力和青宝将在熊猫馆隔离至少30天。由饲养员、营养师和兽医组成的专职团队将全程照顾它们。动物护理人员将为大熊猫提供玩具和社交互动等增益体验，让它们保持活跃，并鼓励它们探索新环境。
宝力和青宝将于明年1月24日与公众见面。届时史密森尼国家动物园将重启它的“熊猫频道”📷 (http://t.cn/A6EdPb51  ，让线上访客也可以一起欢迎和庆祝熊猫使者来到华盛顿。

大家可以访问史密森尼国家动物园的熊猫专题页面：http://t.cn/A6EdPb5m ，详细了解国家动物园的熊猫团队如何筹备俩只大熊猫的到来，还有宝力和青宝如何适应它们在华盛顿的新家。",大熊猫宝力和青宝于当地时间10月15日早上飞抵华盛顿杜勒斯...,国际,0.613446,,,,,5090155163816885.0,0.5789473684210527
5090144853430635,2024-10-16 16:49:26+08:00,美国驻华大使馆,"铛铛铛！🥁🥁🥁 华盛顿D.C.的新“萌”星驾到！当地时间10月15日，一对来自中国的大熊猫乘坐联邦快递的“熊猫专机”正式抵达它们位于华盛顿史密森尼国家动物园的新家。✈️🐼❤️

#伯恩斯大使#在X/推特上说：“大熊猫又回到华盛顿特区，这回迎来宝力和青宝。贺喜国家动物园。自尼克松总统52年前访华以来，我国首都总有大熊猫。” http://t.cn/A6Er1nb7",铛铛铛！🥁🥁🥁 华盛顿D.C.的新“萌”星驾到！当地时间10...,国际,0.792241,,,,,5090144853430635.0,0.05
5090129387458461,2024-10-16 15:47:59+08:00,美国驻华大使馆,"一只小小的蜜蜂🐝，可以联结大大的世界。美国大使馆墙上添了新的壁画，由美国艺术家马修·威利(Matt Willey)历时近一个月现场手绘完成。

马修正在世界各地创作#蜂巢有益#(The Good of the Hive)系列壁画，绘制5万只蜜蜂。本次是他在亚洲的首幅创作，也是美国驻华使馆墙上第一次有永久性壁画。

是什么给了马修灵感？本次新作背后有何深意？一起来听艺术家马修的讲述吧。

#艺术连接你我# http://t.cn/A6ErRsET",一只小小的蜜蜂🐝，可以联结大大的世界,国际,0.760943,,,,,5090129387458461.0,-0.5789473684210527
5089863237896309,2024-10-15 22:10:24+08:00,美国驻华大使馆,"#英语学习#选举词汇A-Z：Voter Registration（选民登记）。选民登记指符合条件的公民与政府机构进行登记以获得选举投票权的过程。不同的司法管辖区有不同的登记系统，有些要求选民提前很久登记，有的允许投票当天登记。

#AmericanEnglish# #2024美国大选# ​​​",#英语学习#选举词汇A-Z：Voter Registration（选民登记）,教育,0.807423,英语,0.877455,,,5089863237896309.0,-0.2631578947368421
5089841863988986,2024-10-15 20:45:28+08:00,美国驻华大使馆,"给美食美酒爱好者们的好消息：金秋十月，美国大使馆农业贸易处与婕妮王超市合作，于本月12日至20日在该超市北京的七家门店举办美国食品节🎉👏🥂

此次食品节展出了二百多种的美国产品，包括葡萄酒，饮料，零食，奶酪，肉类和调味品。其中新品超过十五种。食品节期间店内还会组织多场试吃品尝活动，让大家深度体验美国美食😋",给美食美酒爱好者们的好消息：金秋十月，美国大使馆农业...,美食,0.818608,,,,,5089841863988986.0,0.25
